energy (eV)	irradiance (eV s^-1 cm^-2 Hz^-1)
11.5656901524    7.89974968978e-05
11.5710871146    7.3259952046e-05
11.5764891161    6.94778675433e-05
11.5818961638    6.73752969183e-05
11.5873082648    6.63259960726e-05
11.5927254262    6.59085395441e-05
11.5981476551    6.60851947253e-05
11.6035749587    6.69261584149e-05
11.6090073439    6.81378978426e-05
11.6144448181    6.90020910079e-05
11.6198873883    6.88613277262e-05
11.6253350617    6.76289379112e-05
11.6307878455    6.57326789961e-05
11.6362457469    6.37193004066e-05
11.6417087731    6.19728720064e-05
11.6471769313    6.06352999542e-05
11.6526502287    5.96609031101e-05
11.6581286726    5.89374263747e-05
11.6636122703    5.83396983253e-05
11.669101029    5.77918685353e-05
11.674594956    5.72583027484e-05
11.6800940587    5.6734530381e-05
11.6855983443    5.62116684825e-05
11.6911078202    5.56941408859e-05
11.6966224937    5.51775139313e-05
11.7021423722    5.46662035854e-05
11.707667463    5.41557843084e-05
11.7131977736    5.36550712926e-05
11.7187333113    5.32036706189e-05
11.7242740835    5.28894322032e-05
11.7298200977    5.28921730774e-05
11.7353713614    5.33822467961e-05
11.7409278819    5.43494957489e-05
11.7464896668    5.54945345312e-05
11.7520567235    5.63877504172e-05
11.7576290596    5.67017697148e-05
11.7632066825    5.6368311244e-05
11.7687895997    5.5528933059e-05
11.7743778189    5.44511605951e-05
11.7799713476    5.3397149205e-05
11.7855701933    5.25583999412e-05
11.7911743636    5.20256449011e-05
11.7967838661    5.17675966504e-05
11.8023987085    5.16141607791e-05
11.8080188984    5.12874582454e-05
11.8136444434    5.05496656073e-05
11.8192753511    4.94106167016e-05
11.8249116293    4.81352755158e-05
11.8305532856    4.70696929473e-05
11.8362003278    4.63773032826e-05
11.8418527634    4.6121729247e-05
11.8475106004    4.63146470161e-05
11.8531738464    4.68557751432e-05
11.8588425092    4.74474069243e-05
11.8645165965    4.7732826991e-05
11.8701961162    4.75841553478e-05
11.875881076    4.7319932559e-05
11.8815714838    4.77372546441e-05
11.8872673474    4.98184642194e-05
11.8929686746    5.39264649899e-05
11.8986754734    5.9043103233e-05
11.9043877516    6.33902745778e-05
11.9101055171    6.72003853824e-05
11.9158287778    7.67315500189e-05
11.9215575417    0.000108744670237
11.9272918166    0.000193743058491
11.9330316105    0.000366941110491
11.9387769315    0.000630213715511
11.9445277874    0.000905372678147
11.9502841863    0.00105525077062
11.9560461363    0.000994753454405
11.9618136453    0.000769288342384
11.9675867214    0.000502244728126
11.9733653726    0.000290987083451
11.9791496071    0.000171660031321
11.9849394329    0.000152599287124
11.9907348581    0.000251163162352
11.996535891    0.000485915189051
12.0023425395    0.000826986267706
12.0081548119    0.00116408334355
12.0139727164    0.0013453371321
12.0197962611    0.00127044891521
12.0256254542    0.000971190626393
12.031460304    0.000598525532074
12.0373008188    0.000308195982542
12.0431470066    0.000160642552433
12.0489988759    0.000133756842641
12.0548564349    0.000200567253543
12.0607196919    0.000374411862973
12.0665886553    0.000690945831371
12.0724633333    0.00114798017079
12.0783437344    0.00164644657159
12.0842298668    0.00198901810753
12.090121739    0.00198323240358
12.0960193593    0.00160547336563
12.1019227363    0.00104833708763
12.1078318782    0.00055968952216
12.1137467937    0.000258208057248
12.119667491    0.000118763599249
12.1255939788    6.90448280568e-05
12.1315262655    5.58984601193e-05
12.1374643596    5.32740777924e-05
12.1434082697    5.11632683423e-05
12.1493580042    4.74792019753e-05
12.1553135719    4.34871264373e-05
12.1612749812    4.08856722675e-05
12.1672422407    4.04481193181e-05
12.1732153592    4.17840987872e-05
12.1791943451    4.35980600065e-05
12.1851792072    4.44390554452e-05
12.1911699541    4.37606484271e-05
12.1971665945    4.22136296947e-05
12.2031691371    4.05729417359e-05
12.2091775907    3.88571239098e-05
12.2151919639    3.67875668868e-05
12.2212122655    3.46580578332e-05
12.2272385043    3.32089989713e-05
12.233270689    3.28836948831e-05
12.2393088285    3.35738662418e-05
12.2453529317    3.52571495309e-05
12.2514030072    3.8752506965e-05
12.2574590641    4.50636216853e-05
12.2635211111    5.32661461578e-05
12.2695891572    5.98576248114e-05
12.2756632112    6.13394135911e-05
12.2817432821    5.70932232309e-05
12.2878293789    4.93228515716e-05
12.2939215105    4.11276694748e-05
12.3000196858    3.50487753495e-05
12.306123914    3.23884814002e-05
12.3122342039    3.27428994568e-05
12.3183505646    3.4251102032e-05
12.3244730053    3.48907203817e-05
12.3306015349    3.37833506901e-05
12.3367361625    3.13839912077e-05
12.3428768973    2.875158472e-05
12.3490237483    2.67402149514e-05
12.3551767248    2.56479283823e-05
12.3613358358    2.54114356729e-05
12.3675010906    2.60305544667e-05
12.3736724983    2.78333178559e-05
12.3798500682    3.13693795404e-05
12.3860338095    3.68767518989e-05
12.3922237315    4.35060125828e-05
12.3984198433    4.89897718463e-05
12.4046221544    5.07721932193e-05
12.410830674    4.82636637347e-05
12.4170454114    4.3595035323e-05
12.4232663761    3.94293832993e-05
12.4294935773    3.6719921593e-05
12.4357270244    3.51318610288e-05
12.4419667269    3.45661318532e-05
12.4482126941    3.53193808619e-05
12.4544649355    3.73353968318e-05
12.4607234606    4.02520563272e-05
12.4669882789    4.47521975681e-05
12.4732593997    5.44672338477e-05
12.4795368327    7.64523485814e-05
12.4858205874    0.000117788586773
12.4921106734    0.000177351724623
12.4984071001    0.000238463210055
12.5047098773    0.000275535368075
12.5110190145    0.000275527982737
12.5173345213    0.000249278888536
12.5236564074    0.000216076577907
12.5299846825    0.000183892338066
12.5363193562    0.000150172074509
12.5426604384    0.000113921150394
12.5490079386    7.98131500183e-05
12.5553618667    5.36037653122e-05
12.5617222323    3.75762408851e-05
12.5680890454    3.00079554802e-05
12.5744623157    2.74410743076e-05
12.5808420531    2.70472261561e-05
12.5872282673    2.73197916276e-05
12.5936209683    2.7569646621e-05
12.600020166    2.74384235815e-05
12.6064258702    2.68743901767e-05
12.6128380909    2.62875123836e-05
12.619256838    2.63044481176e-05
12.6256821215    2.70614449931e-05
12.6321139514    2.80415924142e-05
12.6385523377    2.94721164223e-05
12.6449972905    3.69725098937e-05
12.6514488197    7.49441398201e-05
12.6579069355    0.000211087168926
12.6643716479    0.000561085349545
12.6708429671    0.00120810926092
12.6773209032    0.0020540278197
12.6838054663    0.00278153765326
12.6902966667    0.00304199985749
12.6967945144    0.00270686395569
12.7032990198    0.00195378648922
12.709810193    0.00113546226365
12.7163280444    0.000543607667542
12.7228525842    0.000264135525047
12.7293838227    0.000225010004706
12.7359217702    0.000314241787805
12.7424664371    0.000428008828826
12.7490178337    0.000477982914511
12.7555759705    0.000425122461067
12.7621408578    0.000302978993585
12.768712506    0.000178074443061
12.7752909256    9.1980183273e-05
12.7818761271    4.72123219076e-05
12.788468121    2.86002960793e-05
12.7950669178    2.22007633443e-05
12.801672528    2.02911425507e-05
12.8082849621    1.96439067979e-05
12.8149042308    1.92156065087e-05
12.8215303447    1.88944719512e-05
12.8281633144    1.89183005138e-05
12.8348031504    1.94644342413e-05
12.8414498636    2.03863967883e-05
12.8481034646    2.12576950335e-05
12.854763964    2.16594559894e-05
12.8614313727    2.14809014834e-05
12.8681057014    2.09725383842e-05
12.8747869609    2.04812478608e-05
12.8814751619    2.0149841746e-05
12.8881703153    1.98857154645e-05
12.894872432    1.95831907817e-05
12.9015815227    1.93655509164e-05
12.9082975985    1.95903844268e-05
12.9150206701    2.05314894948e-05
12.9217507486    2.20040900098e-05
12.928487845    2.33071604136e-05
12.9352319701    2.36374189636e-05
12.941983135    2.27393944589e-05
12.9487413507    2.11370154976e-05
12.9555066283    1.96316214408e-05
12.9622789789    1.86832492009e-05
12.9690584135    1.83228774482e-05
12.9758449433    1.84272686914e-05
12.9826385794    1.88855353806e-05
12.989439333    1.95854576054e-05
12.9962472152    2.04109860133e-05
13.0030622374    2.15058594794e-05
13.0098844106    2.40861466534e-05
13.0167137463    3.17512665638e-05
13.0235502556    5.09920061782e-05
13.0303939499    8.81575089939e-05
13.0372448405    0.000142468571492
13.0441029388    0.000200407818721
13.0509682561    0.000238488213203
13.0578408039    0.000236470994745
13.0647205936    0.000193671296905
13.0716076366    0.000131796570546
13.0785019444    7.75825228871e-05
13.0854035286    4.41503978942e-05
13.0923124005    2.98241410193e-05
13.0992285719    2.81972062519e-05
13.1061520542    3.46283836624e-05
13.1130828591    4.56909836611e-05
13.1200209982    5.63542254218e-05
13.1269664831    6.04743264028e-05
13.1339193256    5.53761224278e-05
13.1408795372    4.44648014633e-05
13.1478471297    3.36366809362e-05
13.1548221149    2.61778481431e-05
13.1618045046    2.20043275284e-05
13.1687943105    2.00382768848e-05
13.1757915444    2.00232693677e-05
13.1827962183    2.31637043572e-05
13.189808344    3.22898070902e-05
13.1968279333    5.08978824526e-05
13.2038549982    8.00845846124e-05
13.2108895507    0.000114364932516
13.2179316027    0.000140303105233
13.2249811662    0.000143182420348
13.2320382533    0.000119826387524
13.2391028759    8.35126142445e-05
13.2461750463    5.29353838404e-05
13.2532547764    3.87493579591e-05
13.2603420784    4.17722556109e-05
13.2674369645    5.71770379639e-05
13.2745394468    7.58261817708e-05
13.2816495376    8.69207946216e-05
13.288767249    8.6348279508e-05
13.2958925934    8.10595429602e-05
13.303025583    8.12391763495e-05
13.3101662301    8.91156782262e-05
13.3173145471    9.69717230425e-05
13.3244705463    9.48170879693e-05
13.3316342401    7.97204266247e-05
13.338805641    5.83784081986e-05
13.3459847614    4.07387697259e-05
13.3531716137    3.29734404435e-05
13.3603662105    3.66093775045e-05
13.3675685642    4.99613178518e-05
13.3747786875    6.72937757815e-05
13.3819965929    7.98171574367e-05
13.389222293    8.20923330608e-05
13.3964558005    7.73401143593e-05
13.4036971279    7.45873284009e-05
13.4109462881    8.07001974077e-05
13.4182032936    9.48573134382e-05
13.4254681574    0.000109721774507
13.432740892    0.000117998418379
13.4400215104    0.000117776871331
13.4473100253    0.000111944015829
13.4546064496    0.000104593615539
13.4619107962    9.9000858213e-05
13.469223078    9.70667269165e-05
13.476543308    9.88392648128e-05
13.483871499    0.000103045807695
13.4912076641    0.00010938270578
13.4985518164    0.000120189422297
13.5059039688    0.00013897544248
13.5132641344    0.000166737937021
13.5206323264    0.000199355423309
13.5280085579    0.000229208383259
13.5353928421    0.000250733896651
13.542785192    0.000264321763904
13.5501856211    0.000274325689752
13.5575941425    0.000284429012819
13.5650107695    0.000295446386133
13.5724355154    0.000305979550672
13.5798683936    0.000314177267646
13.5873094173    0.00031899566692
13.5947586001    0.000320579965722
13.6022159554    0.000319869016135
13.6096814965    0.000317856359024
13.617155237    0.000315188757835
13.6246371905    0.00031228211196
13.6321273703    0.000309530972692
13.6396257902    0.00030714937839
13.6471324638    0.000305054950741
13.6546474045    0.000303133231868
13.6621706262    0.000301620171352
13.6697021426    0.000301507966728
13.6772419673    0.000305219757041
13.684790114    0.000316798701364
13.6923465967    0.000339073375729
13.6999114291    0.00036830940745
13.707484625    0.000392684716814
13.7150661984    0.000399677124092
13.7226561631    0.000384784047272
13.730254533    0.00035465407913
13.7378613222    0.000321802424758
13.7454765447    0.000296307685036
13.7531002144    0.000280901519614
13.7607323455    0.000272711392869
13.768372952    0.000267920386257
13.7760220481    0.000264273913806
13.7836796479    0.000260981991629
13.7913457657    0.000257878124993
13.7990204155    0.000254983936803
13.8067036117    0.000252543014771
13.8143953686    0.000251219316111
13.8220957005    0.000251908069306
13.8298046217    0.000254931375576
13.8375221466    0.000259021278221
13.8452482896    0.000261505282489
13.8529830652    0.00026020180426
13.8607264878    0.000255107780052
13.8684785719    0.00024811928643
13.8762393322    0.000241453729369
13.8840087831    0.00023643707265
13.8917869393    0.000233214232108
13.8995738154    0.000231156311393
13.907369426    0.000229446492676
13.915173786    0.000227524577222
13.92298691    0.000225232189529
13.9308088127    0.00022274508919
13.9386395091    0.000220328513302
13.9464790139    0.000218109713239
13.9543273419    0.000215988653844
13.9621845082    0.000213797503983
13.9700505277    0.000211530311246
13.9779254152    0.000209404006842
13.9858091859    0.000207680912095
13.9937018548    0.000206396735555
14.0016034368    0.00020532481872
14.0095139473    0.000204267252156
14.0174334012    0.000203291701212
14.0253618137    0.00020248089982
14.0332992001    0.000201671540901
14.0412455757    0.000200510890386
14.0492009556    0.00019881631394
14.0571653552    0.00019670898463
14.0651387899    0.000194477662679
14.0731212751    0.000192196061772
14.081112826    0.000189653918525
14.0891134583    0.000186724182449
14.0971231874    0.000183657714159
14.1051420288    0.000180904850901
14.1131699981    0.000178765110823
14.1212071108    0.000177300103082
14.1292533827    0.000176440890087
14.1373088293    0.00017597663702
14.1453734664    0.000175519143018
14.1534473097    0.000174657823874
14.161530375    0.000173189020012
14.1696226781    0.000171268424549
14.1777242348    0.000169297726068
14.185835061    0.000167613673545
14.1939551727    0.000166290336214
14.2020845857    0.000165197561418
14.2102233161    0.000164214774788
14.21837138    0.000163326645465
14.2265287933    0.000162568708054
14.2346955721    0.000161910676949
14.2428717327    0.000161250852016
14.2510572912    0.000160488007011
14.2592522637    0.000159604654105
14.2674566667    0.000158604181083
14.2756705162    0.000157371272798
14.2838938287    0.000155666656255
14.2921266205    0.000153335058426
14.3003689081    0.000150632969959
14.3086207078    0.00014822922482
14.3168820362    0.000146721718483
14.3251529097    0.000146181033177
14.3334333449    0.00014626238148
14.3417233584    0.000146551995763
14.3500229668    0.000146746672869
14.3583321868    0.000146664875191
14.3666510351    0.000146289981893
14.3749795285    0.000145748851302
14.3833176837    0.000145191141827
14.3916655175    0.000144722023779
14.4000230468    0.000144478259292
14.4083902886    0.000144709579421
14.4167672597    0.00014555689786
14.4251539771    0.000146692571825
14.4335504579    0.000147183788855
14.4419567191    0.000145936808392
14.4503727778    0.00014261886148
14.4587986511    0.000138102103933
14.4672343563    0.000133832510148
14.4756799105    0.000130810660696
14.484135331    0.000129144632193
14.4926006351    0.000128248094224
14.5010758401    0.000127298746368
14.5095609635    0.000125725157201
14.5180560226    0.000123566821212
14.5265610349    0.000121381756926
14.535076018    0.000119739687435
14.5436009892    0.000118747359876
14.5521359663    0.000118148342084
14.5606809669    0.000117675987594
14.5692360086    0.00011727002487
14.5778011091    0.00011697575256
14.5863762863    0.000116724563557
14.5949615578    0.000116257962369
14.6035569415    0.000115383888912
14.6121624553    0.00011418308857
14.6207781171    0.000112905667482
14.6294039449    0.000111749695704
14.6380399567    0.000110762729358
14.6466861705    0.000109921625276
14.6553426044    0.000109178006915
14.6640092765    0.000108472475419
14.6726862051    0.000107745911945
14.6813734083    0.000106931059916
14.6900709044    0.000105938562781
14.6987787117    0.000104699081607
14.7074968485    0.000103227478757
14.7162253333    0.000101678167184
14.7249641845    0.000100335914756
14.7337134205    9.94924954325e-05
14.7424730598    9.92379594768e-05
14.7512431211    9.9389568978e-05
14.760023623    9.96155542254e-05
14.7688145841    9.96661226473e-05
14.777616023    9.95695907767e-05
14.7864279586    0.000100120299172
14.7952504097    0.000104009476683
14.804083395    0.000117477776192
14.8129269335    0.000150034965353
14.821781044    0.000208166805511
14.8306457456    0.000285336710385
14.8395210572    0.000361311023872
14.848406998    0.000416065141249
14.857303587    0.000441593026251
14.8662108433    0.000437534188048
14.8751287862    0.000403530242289
14.884057435    0.000342446000258
14.8929968088    0.000266623729957
14.9019469271    0.000194008286706
14.9109078092    0.000138544502965
14.9198794745    0.000104533924072
14.9288619426    8.7943375895e-05
14.9378552329    8.14660369796e-05
14.9468593651    7.90968673706e-05
14.9558743586    7.77687051768e-05
14.9649002333    7.66136944973e-05
14.9739370088    7.55961548966e-05
14.9829847049    7.46778821541e-05
14.9920433414    7.37347571194e-05
15.0011129381    7.27588137828e-05
15.0101935149    7.18843796835e-05
15.0192850918    7.12478133647e-05
15.0283876889    7.09419709552e-05
15.037501326    7.10030940773e-05
15.0466260234    7.13470464199e-05
15.0557618012    7.17086825153e-05
15.0649086796    7.17175563401e-05
15.0740666788    7.11114765293e-05
15.0832358191    6.99936933618e-05
15.0924161209    6.88041344405e-05
15.1016076045    6.79461210431e-05
15.1108102905    6.75137933132e-05
15.1200241992    6.73865661374e-05
15.1292493512    6.74682151221e-05
15.1384857672    6.76181222757e-05
15.1477334677    6.76041096238e-05
15.1569924735    6.72372495123e-05
15.1662628053    6.65766757953e-05
15.1755444839    6.58571714166e-05
15.1848375301    6.52310720517e-05
15.1941419649    6.4559207456e-05
15.2034578091    6.35591948184e-05
15.2127850838    6.21930493523e-05
15.2221238101    6.0824892239e-05
15.231474009    5.98327020715e-05
15.2408357017    5.92072921494e-05
15.2502089094    5.86534901649e-05
15.2595936533    5.79658700441e-05
15.2689899548    5.72045874469e-05
15.2783978353    5.65901239434e-05
15.2878173161    5.62720143841e-05
15.2972484187    5.61819755954e-05
15.3066911646    5.6055895536e-05
15.3161455754    5.56412742435e-05
15.3256116728    5.49443306396e-05
15.3350894784    5.42746974327e-05
15.344579014    5.39790050263e-05
15.3540803013    5.40584346979e-05
15.3635933622    5.40709318686e-05
15.3731182186    5.34410093477e-05
15.3826548925    5.20177164475e-05
15.3922034057    5.02915331802e-05
15.4017637805    4.89340663523e-05
15.4113360389    4.82240299268e-05
15.4209202031    4.80089837721e-05
15.4305162954    4.79772276448e-05
15.4401243379    4.79124626463e-05
15.449744353    4.77312061779e-05
15.4593763632    4.7454136749e-05
15.4690203909    4.71422661048e-05
15.4786764586    4.68108703634e-05
15.4883445888    4.64070859936e-05
15.4980248042    4.583047642e-05
15.5077171274    4.50490023165e-05
15.5174215811    4.41915200734e-05
15.5271381883    4.35442676649e-05
15.5368669716    4.34020711767e-05
15.546607954    4.37955633714e-05
15.5563611585    4.43403993809e-05
15.5661266081    4.4427041112e-05
15.5759043258    4.37231973414e-05
15.5856943348    4.24658583034e-05
15.5954966583    4.11494167838e-05
15.6053113195    4.01217582935e-05
15.6151383417    3.96074926622e-05
15.6249777484    4.04592513229e-05
15.6348295628    4.56924767397e-05
15.6446938086    6.24360202669e-05
15.6545705092    0.000100988164807
15.6644596883    0.000165512585253
15.6743613696    0.000240568608751
15.6842755766    0.000293398305391
15.6942023333    0.000300049118359
15.7041416635    0.000267890395361
15.714093591    0.000228039325198
15.7240581399    0.000207806702118
15.7340353342    0.000210589382935
15.7440251979    0.00021754854874
15.7540277552    0.000207774590778
15.7640430303    0.000176160064615
15.7740710475    0.000133022704302
15.7841118311    9.23685490406e-05
15.7941654055    6.28186266456e-05
15.8042317952    4.57689588957e-05
15.8143110246    3.8350120907e-05
15.8244031185    3.71830953506e-05
15.8345081013    4.07679378628e-05
15.8446259979    5.05028285761e-05
15.8547568329    6.98332170398e-05
15.8649006312    9.95415334085e-05
15.8750574178    0.000131338086557
15.8852272176    0.00014935700368
15.8954100555    0.000142904493933
15.9056059568    0.00011638194287
15.9158149465    8.40805794646e-05
15.9260370499    5.81132908117e-05
15.9362722922    4.2715830381e-05
15.9465206988    3.60925991197e-05
15.9567822951    3.44145307012e-05
15.9670571067    3.45528973458e-05
15.9773451589    3.48448034518e-05
15.9876464775    3.47218404187e-05
15.9979610882    3.41761587046e-05
16.0082890166    3.35562846753e-05
16.0186302885    3.37698579133e-05
16.02898493    3.66401287432e-05
16.0393529668    4.55135417244e-05
16.049734425    6.60245567132e-05
16.0601293307    0.000104641184536
16.0705377101    0.000160887845985
16.0809595893    0.000217327566122
16.0913949946    0.000244408298269
16.1018439524    0.000225063042873
16.112306489    0.000171438669921
16.1227826311    0.000112125428328
16.1332724051    6.83234667206e-05
16.1437758377    4.62074893686e-05
16.1542929555    4.47152318863e-05
16.1648237853    6.35209579648e-05
16.175368354    0.000101625415847
16.1859266884    0.000149163526888
16.1964988156    0.000185991497828
16.2070847625    0.000194165670323
16.2176845563    0.000171413770711
16.2282982242    0.000131065048307
16.2389257935    9.12434338239e-05
16.2495672914    6.42571910958e-05
16.2602227453    5.30250100705e-05
16.2708921828    5.44836471741e-05
16.2815756314    6.38359779888e-05
16.2922731187    7.53142780578e-05
16.3029846723    8.25553121453e-05
16.3137103202    8.17083083334e-05
16.32445009    7.37468746428e-05
16.3352040096    6.23636961309e-05
16.3459721072    5.04920149886e-05
16.3567544107    3.96211413125e-05
16.3675509483    3.08149289275e-05
16.3783617481    2.48362794762e-05
16.3891868385    2.16276811834e-05
16.4000262478    2.04443194475e-05
16.4108800044    2.04594998315e-05
16.4217481368    2.10500023951e-05
16.4326306737    2.17107753036e-05
16.4435276437    2.19926633762e-05
16.4544390754    2.16635377097e-05
16.4653649978    2.09984069264e-05
16.4763054396    2.08620440013e-05
16.4872604299    2.22934956371e-05
16.4982299978    2.56964179197e-05
16.5092141722    3.0170766262e-05
16.5202129824    3.38221475707e-05
16.5312264578    3.50981737898e-05
16.5422546275    3.38514104013e-05
16.5532975211    3.10078310089e-05
16.5643551681    2.76207473189e-05
16.575427598    2.44319203213e-05
16.5865148406    2.19287873512e-05
16.5976169255    2.03843390902e-05
16.6087338825    1.97989118637e-05
16.6198657417    1.98888701865e-05
16.631012533    2.01927999353e-05
16.6421742863    2.02561177308e-05
16.653351032    1.98211795012e-05
16.6645428002    1.89300593667e-05
16.6757496211    1.78509966413e-05
16.6869715253    1.68588308955e-05
16.6982085432    1.60859519996e-05
16.7094607053    1.55758833014e-05
16.7207280422    1.5365637329e-05
16.7320105848    1.54306767862e-05
16.7433083637    1.5634635359e-05
16.7546214099    1.58274452822e-05
16.7659497543    1.59484823593e-05
16.777293428    1.59817078307e-05
16.7886524622    1.58991563067e-05
16.800026888    1.57257231684e-05
16.8114167367    1.5580532435e-05
16.8228220398    1.55600545279e-05
16.8342428287    1.56157699629e-05
16.8456791349    1.5612261916e-05
16.8571309902    1.54767765904e-05
16.8685984263    1.52687208877e-05
16.8800814749    1.51172180062e-05
16.891580168    1.5095583623e-05
16.9030945376    1.5145294452e-05
16.9146246157    1.51185237749e-05
16.9261704346    1.48927357045e-05
16.9377320264    1.44706422731e-05
16.9493094235    1.39993495098e-05
16.9609026584    1.36880177225e-05
16.9725117636    1.36766465867e-05
16.9841367717    1.39338187756e-05
16.9957777153    1.42651971159e-05
17.0074346273    1.44461448034e-05
17.0191075406    1.43772716703e-05
17.0307964881    1.41344540699e-05
17.0425015028    1.38862247058e-05
17.054222618    1.37423905046e-05
17.0659598669    1.36755302349e-05
17.0777132828    1.3589324076e-05
17.0894828991    1.34343637826e-05
17.1012687494    1.32380223662e-05
17.1130708672    1.30558127932e-05
17.1248892864    1.29181971337e-05
17.1367240405    1.28309638933e-05
17.1485751637    1.28144692448e-05
17.1604426897    1.2887724043e-05
17.1723266528    1.30105716806e-05
17.1842270871    1.31961168643e-05
17.1961440268    1.3866398524e-05
17.2080775063    1.60398888902e-05
17.2200275602    2.07975142318e-05
17.2319942228    2.79576263202e-05
17.243977529    3.49655909395e-05
17.2559775133    3.79186225355e-05
17.2679942108    3.48501443422e-05
17.2800276562    2.76950768551e-05
17.2920778847    2.02868197471e-05
17.3041449314    1.51622950475e-05
17.3162288315    1.26881373117e-05
17.3283296203    1.21145698164e-05
17.3404473333    1.25783078607e-05
17.352582006    1.34136614079e-05
17.3647336741    1.41407487976e-05
17.3769023733    1.44507981528e-05
17.3890881393    1.42523598664e-05
17.4012910082    1.36789794471e-05
17.4135110159    1.29829207293e-05
17.4257481986    1.23688345635e-05
17.4380025926    1.18837127973e-05
17.4502742341    1.14489705743e-05
17.4625631596    1.10058973889e-05
17.4748694057    1.06274082278e-05
17.4871930089    1.05368929858e-05
17.4995340061    1.11814040726e-05
17.5118924341    1.33020485644e-05
17.5242683298    1.75528322274e-05
17.5366617303    2.38169485395e-05
17.5490726728    3.15297239879e-05
17.5615011945    4.14069318308e-05
17.5739473328    5.62706595558e-05
17.5864111253    7.88917655102e-05
17.5988926094    0.00010813004303
17.6113918229    0.000136682638073
17.6239088036    0.000153421367241
17.6364435894    0.00015009263443
17.6489962182    0.000127115817205
17.6615667284    9.34345800397e-05
17.674155158    6.09252503369e-05
17.6867615454    3.75651361193e-05
17.6993859291    2.43520183635e-05
17.7120283476    1.77833146933e-05
17.7246888396    1.42311278462e-05
17.7373674439    1.19165201297e-05
17.7500641995    1.04528306271e-05
17.7627791452    9.83776890139e-06
17.7755123202    9.9249251798e-06
17.7882637637    1.0436461e-05
17.8010335152    1.1216158513e-05
17.813821614    1.23531874822e-05
17.8266280997    1.39217380245e-05
17.839453012    1.54956224927e-05
17.8522963907    1.61704667705e-05
17.8651582757    1.53743257558e-05
17.878038707    1.35246840785e-05
17.8909377248    1.16767372534e-05
17.9038553694    1.06822776131e-05
17.9167916811    1.07420225947e-05
17.9297467004    1.14723680088e-05
17.9427204679    1.22114627992e-05
17.9557130244    1.23971206959e-05
17.9687244106    1.19201097142e-05
17.9817546676    1.12660198817e-05
17.9948038365    1.13617388104e-05
18.0078719583    1.33161937364e-05
18.0209590746    1.81907047125e-05
18.0340652266    2.65933841406e-05
18.0471904561    3.79215171764e-05
18.0603348045    4.96096497667e-05
18.0734983139    5.73332871544e-05
18.086681026    5.71277328254e-05
18.0998829829    4.86288825101e-05
18.1131042269    3.59871233436e-05
18.1263448002    2.46741867378e-05
18.1396047452    1.77475008697e-05
18.1528841044    1.53042780795e-05
18.1661829206    1.59904948309e-05
18.1795012365    1.80127742656e-05
18.1928390951    1.95317363799e-05
18.2061965394    1.93042248245e-05
18.2195736125    1.7254844013e-05
18.2329703578    1.43013412926e-05
18.2463868187    1.16025877509e-05
18.2598230388    9.84742804354e-06
18.2732790616    9.04349259162e-06
18.2867549312    8.81858783732e-06
18.3002506912    8.79926585022e-06
18.313766386    8.71199696767e-06
18.3273020596    8.36552058294e-06
18.3408577564    7.7324025928e-06
18.3544335208    7.00383666532e-06
18.3680293975    6.44320020685e-06
18.3816454312    6.18971366803e-06
18.3952816666    6.22164385528e-06
18.408938149    6.45313990017e-06
18.4226149232    6.81453494277e-06
18.4363120347    7.23888496237e-06
18.4500295288    7.59391018332e-06
18.463767451    7.68745004798e-06
18.477525847    7.39916192143e-06
18.4913047626    6.7945976612e-06
18.5051042438    6.07755374399e-06
18.5189243365    5.45185107823e-06
18.5327650872    5.02695489726e-06
18.546626542    4.80232288091e-06
18.5605087475    4.70807234501e-06
18.5744117503    4.65738208271e-06
18.5883355972    4.59195128248e-06
18.6022803351    4.50573021722e-06
18.616246011    4.45587250984e-06
18.6302326722    4.55982174874e-06
18.6442403659    4.97154476187e-06
18.6582691397    5.81454903274e-06
18.6723190411    7.13128645828e-06
18.686390118    8.97450888956e-06
18.7004824183    1.15299659219e-05
18.7145959899    1.48172088077e-05
18.7287308811    1.80248410656e-05
18.7428871403    1.95985599287e-05
18.7570648159    1.8563424811e-05
18.7712639566    1.55580248925e-05
18.7854846111    1.22173882329e-05
18.7997268284    9.89068642517e-06
18.8139906575    9.11013846058e-06
18.8282761478    9.68381714703e-06
18.8425833485    1.08222299588e-05
18.8569123092    1.14493268356e-05
18.8712630796    1.08892086684e-05
18.8856357096    9.32260365788e-06
18.900030249    7.46514595648e-06
18.914446748    5.92163661682e-06
18.928885257    4.89420407898e-06
18.9433458263    4.29523064223e-06
18.9578285066    3.96998166173e-06
18.9723333486    3.83068558651e-06
18.9868604032    3.85351096467e-06
19.0014097216    4.01175353091e-06
19.0159813548    4.23037115919e-06
19.0305753543    4.40822949261e-06
19.0451917716    4.48766118802e-06
19.0598306584    4.48543139939e-06
19.0744920666    4.44213861595e-06
19.0891760482    4.359963717e-06
19.1038826553    4.21108345642e-06
19.1186119404    3.99117443565e-06
19.1333639557    3.75689616269e-06
19.1481387542    3.624431182e-06
19.1629363884    3.7402046821e-06
19.1777569116    4.24167794442e-06
19.1926003767    5.19240064196e-06
19.2074668371    6.46160702798e-06
19.2223563462    7.6232650308e-06
19.2372689578    8.11573227554e-06
19.2522047257    7.68334437513e-06
19.2671637037    6.62525660847e-06
19.2821459461    5.50618166455e-06
19.2971515071    4.70203939178e-06
